Title,Author,URL
Five Hot Tips for Students Staying in Housing on a Break,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-hot-tips-for-students-staying-in-housing-on-a-break/
"“Opposition to Safe Spaces Not a Fundraising Ploy,” says Zimmer at Opening of New $150M Institute for Free Speech",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/opposition-to-safe-spaces-not-a-fundraising-ploy-says-zimmer-at-opening-of-new-150m-institute-for-free-speech/
"To Counter the Influence of Old Corporate Billionaires, Let’s Elect a Bunch of Young Environmentalist Tech Billionaires",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/to-counter-the-influence-of-old-corporate-billionaires-lets-elect-a-bunch-of-young-environmentalist-tech-billionaires/
Discovered: Office Memos Between DOJ District Attorneys and Jeff Sessions,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/discovered-office-memos-between-doj-district-attorneys-and-jeff-sessions/
Traffic on the Quad Grinds to a Halt as Two Students Fail to Walk Past Each Other,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/traffic-on-the-quad-grinds-to-a-halt-as-two-students-fail-to-walk-past-each-other/
Scientists 99% Certain That Our Universe is Just Someone’s D&D Campaign,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/scientists-99-certain-that-our-universe-is-just-someones-dd-campaign/
Sasha Obama Founds Kids Next Door,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/sasha-obama-founds-kids-next-door/
Satire Meeting Gets Political,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/satire-meeting-gets-political/
"Study from Center for Practical Wisdom Asserts, “This Was a Complete Waste of Money”",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/study-from-center-for-practical-wisdom-asserts-this-was-a-complete-waste-of-money/
"White House Leaks: Bannon Sends Trump to Bed, and with No Dessert",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/white-house-leaks-bannon-sends-trump-to-bed-and-with-no-dessert/
Markets in Disarray as Snapchat Shares Disappear After Ten Seconds,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/markets-in-disarray-as-snapchat-shares-disappear-after-ten-seconds/
Waffle House Replaces Saieh Hall for Economics,Breck Radulovic,https://chicagoshadydealer.com/index.php/2013/03/16/waffle-house-replaces-saieh-hall-for-economics/
Turning Point? Vanilla Ice Denounces Donald Trump!,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/turning-point-vanilla-ice-denounces-donald-trump/
José Quintana Invents Really Fastball,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/jose-quintana-invents-really-fastball/
Security Alert,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/security-alert/
Maroon.Space adds Story Feature,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/maroon-space-adds-story-feature/
Mitch McConnell Announces No Further Bills Will Pass the Senate Until Funding for His Turtle Snacks Is Approved,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/mitch-mcconnell-announces-no-further-bills-will-pass-the-senate-until-funding-for-his-turtle-snacks-is-approved/
Answers to The Four Questions of Passover,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/answers-to-the-four-questions-of-passover/
Unopposed Student Government Slate Announces Thousand-Year Reign of Blood,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/unopposed-student-government-slate-announces-thousand-year-reign-of-blood/
Undertaker Undertakes Undertaking Undertaking,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/undertaker-undertakes-undertaking-undertaking/
Best Friend Fails to Justify Crush’s Tinder Behavior,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/best-friend-fails-to-justify-crushs-tinder-behavior/
Prospie Makes Friends for Life,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/prospie-makes-friends-for-life/
Beautiful! Watch What Happens When We Tell These Couples We’ll Pay Them to Have Sex on Camera,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/beautiful-watch-what-happens-when-we-tell-these-couples-well-pay-them-to-have-sex-on-camera/
"Mac Demarco Fan Explains, “Yeah, but My Frat Is Just Like the Anti-Frat”",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/mac-demarco-fan-explains-yeah-but-my-frat-is-just-like-the-anti-frat/
"“This Is Just Like Hogwarts,” Exclaims Prospie in North",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/this-is-just-like-hogwarts-exclaims-prospie-in-north/
February Prospie Not Present at April Overnight,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/february-prospie-not-present-at-april-overnight/
Bumper Sticker Space on Subaru Forester at a Premium,Breck Radulovic,https://chicagoshadydealer.com/index.php/2013/03/16/bumper-sticker-space-on-subaru-forester-at-a-premium/
Student Naming Rights Sold,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/student-naming-rights-sold/
New Divinity School Dean Strings Up Sinners in the Village Square,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/new-divinity-school-dean-strings-up-sinners-in-the-village-square/
Area Subletter Fails Turing Test,Breck Radulovic,https://chicagoshadydealer.com/index.php/2013/03/16/area-subletter-fails-turing-test/
"North Korea Can’t Launch Missiles, But You Can’t Even Pull a B-Minus In SOSC",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/north-korea-cant-launch-missiles-but-you-cant-even-pull-a-b-minus-in-sosc/
Student Asks Mugger If He Takes Venmo,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/student-asks-mugger-if-he-takes-venmo/
Four Times the Simpsons Predicted My Uncle Frank’s Next Bout with Bloody Stools,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/four-times-the-simpsons-predicted-my-uncle-franks-next-bout-with-bloody-stools/
"Trump Surprises Pence, Awards him Presidential Chastity-Belt of Freedom",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/trump-surprises-pence-awards-him-presidential-chastity-belt-of-freedom/
Grounds of Being Proved Logically Inconsistent,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/grounds-of-being-proved-logically-inconsistent/
Eight Famous Paintings I Accidentally Dropped Down The Stairs,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/eight-famous-paintings-i-accidentally-dropped-down-the-stairs/
"“Golly Gee Whiz, Gosh Darn It,” Says Dean Ellison as He Struggles to Stuff the Final Prospie in the Dumpster",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/golly-gee-whiz-gosh-darn-it-says-dean-ellison-as-he-struggles-to-stuff-the-final-prospie-in-the-dumpster/
Entire Class of 2021 Named “Melvin”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/entire-class-of-2021-named-melvin/
Jeb(!) Bush Caught Tunneling into White House,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/jeb-bush-caught-tunneling-into-white-house/
“You Can Run but You Can’t Hide!” Screams Chainsaw-Wielding Dean Ellison,Thomas Noriega,https://chicagoshadydealer.com/index.php/2013/03/16/you-can-run-but-you-cant-hide-screams-chainsaw-wielding-dean-ellison/
Reckless Partygoer Blindly Presses Apartment Buzzer,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/reckless-partygoer-blindly-presses-apartment-buzzer/
Five Tips to Maximize The Efficiency of Your Crying,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-tips-to-maximize-the-efficiency-of-your-crying/
Wall Street Is Filled With Evil Capitalist Scum Except My Dad,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/wall-street-is-filled-with-evil-capitalist-scum-except-my-dad/
How To Stay Calm When Your Bowling Date Misses An Easy 7-10 Split,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-to-stay-calm-when-your-bowling-date-misses-an-easy-7-10-split/
My Calculus Professor Has Maybe Thirty Seconds to Erase That Goddamn Spot He Missed on The Whiteboard Before The Entire Class Totally Loses It,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/my-calculus-professor-has-maybe-thirty-seconds-to-erase-that-goddamn-spot-he-missed-on-the-whiteboard-before-the-entire-class-totally-loses-it/
"Ok, That’s The Last Time I Date An Undecided Voter",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/ok-thats-the-last-time-i-date-an-undecided-voter/
An Alphabetical Guide to Parties,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/an-alphabetical-guide-to-parties/
Distressed President Zimmer Forcibly Removed from O’Hare Airport for Soliciting Donations,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/distressed-president-zimmer-forcibly-removed-from-ohare-airport-for-soliciting-donations/
"Heartwarming! After This Campus Tour Guide Fell off the Roof of Logan, Her Entire Tour Group Followed Her Anyways!",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/heartwarming-after-this-campus-tour-guide-fell-off-the-roof-of-logan-her-entire-tour-group-followed-her-anyways/
Airline Passenger Detained For Possession of Lethal Weapon 4,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/airline-passenger-detained-for-possession-of-lethal-weapon-4/
Dean Ellison Screams as Scav Participants Rip out His Still-Beating Heart,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/dean-ellison-screams-as-scav-participants-rip-out-his-still-beating-heart/
Local Horse Festival Immediately Followed By Local Glue Festival,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/local-horse-festival-immediately-followed-by-local-glue-festival/
College Student Actually Thinks Grandma Wears Big “Proud UChicago Grandparent” Pin Everyday,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/college-student-actually-thinks-grandma-wears-big-proud-uchicago-grandparent-pin-everyday/
Who Said it? Bachelorette Contestant or a White House Communications Director,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/who-said-it-bachelorette-contestant-or-a-white-house-communications-director/
UC Leaks: University Plans to Build Literal “Information Superhighway” across the Midway,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/uc-leaks-university-plans-to-build-literal-information-superhighway-across-the-midway/
College in Chaos After Every First Year Registers for Honors Analysis,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/college-in-chaos-after-every-first-year-registers-for-honors-analysis/
"First Year discovers “Life of the Mind” is no way of life, and only somewhat mind",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-discovers-life-of-the-mind-is-no-way-of-life-and-only-somewhat-mind/
First Year Excited to be Surrounded by Diverse Group of Assholes,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-excited-to-be-surrounded-by-diverse-group-of-assholes/
Disappointing Dollar Shake Shatters First Year,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/disappointing-dollar-shake-shatters-first-year/
Why A Woman Needs to Have Her Own Study Spot,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/why-a-woman-needs-to-have-her-own-study-spot/
University Introduces Live Bears to Campus in Crackdown on Safe Spaces,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/university-introduces-live-bears-to-campus-in-crackdown-on-safe-spaces/
Fun Burned in Effigy in Annual Ceremony,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/fun-burned-in-effigy-in-annual-ceremony/
Letters from Home: It’s Grandpa. Do They Have Free Speech on Your Campus?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/letters-from-home-its-grandpa-do-they-have-free-speech-on-your-campus/
Researchers Discover Dog Dreams Exactly The Same As Dog Reality,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/researchers-discover-dog-dreams-exactly-the-same-as-dog-reality/
I Don’t Have to Prove My Non-Celiac Wheat Sensitivity to You Or Anyone Else,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-dont-have-to-prove-my-non-celiac-wheat-sensitivity-to-you-or-anyone-else/
Report: Filthy Apartment Has No-Shoes Policy,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/report-filthy-apartment-has-no-shoes-policy/
Surviving First Year in a Post Pratt-Faris Separation World,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/surviving-first-year-in-a-post-pratt-faris-separation-world/
The Dos and Don’ts of Sorority Recruitment,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/the-dos-and-donts-of-sorority-recruitment/
My Day in the Marketplace of Ideas,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/my-day-in-the-marketplace-of-ideas/
5 Things You CAN Stare at directly,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/5-things-you-can-stare-at-directly/
UC Leaks,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/uc-leaks/
"UC Leaks: Robot Under Mansueto Lonely, Depressed",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/uc-leaks-robot-under-mansueto-lonely-depressed/
UC Leaks: Questionable Purchases,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/uc-leaks-questionable-purchases/
The UChicago Sports Cheers You Need To Know,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/the-uchicago-sports-cheers-you-need-to-know/
How Short Is Too Short? Dressing for Office Hours,Breck Radulovic,https://chicagoshadydealer.com/index.php/2013/03/16/how-short-is-too-short-dressing-for-office-hours/
Letter from the Editors,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/letter-from-the-editors/
Why We Won’t Be Accepting the Nobel Prize for Truth-Telling,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/why-we-wont-be-accepting-the-nobel-prize-for-truth-telling/
"Weirdo Humanities Major Shoves Entire Chicago Manual of Style Up His Ass, Again",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/weirdo-humanities-major-shoves-entire-chicago-manual-of-style-up-his-ass-again/
Saturn V Rocket Carrying Satellite Dorm Explodes on Launchpad,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/saturn-v-rocket-carrying-satellite-dorm-explodes-on-launchpad/
"Opinion: Call Me a Millennial Again, and I Will Summon the Pumpkin Lord",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/opinion-call-me-a-millennial-again-and-i-will-summon-the-pumpkin-lord/
